,Month-Year,location,Death,iso_code
5289,2021-04-01,Northern Cyprus,0,OWID_CYN
5290,2021-05-01,Northern Cyprus,0,OWID_CYN
5291,2021-06-01,Northern Cyprus,0,OWID_CYN
5292,2021-07-01,Northern Cyprus,0,OWID_CYN
5293,2021-08-01,Northern Cyprus,0,OWID_CYN
5294,2021-09-01,Northern Cyprus,0,OWID_CYN
5295,2021-10-01,Northern Cyprus,0,OWID_CYN
5296,2021-11-01,Northern Cyprus,0,OWID_CYN
5297,2020-03-01,Northern Ireland,0,OWID_NIR
5298,2020-04-01,Northern Ireland,0,OWID_NIR
5299,2020-05-01,Northern Ireland,0,OWID_NIR
5300,2020-06-01,Northern Ireland,0,OWID_NIR
5301,2020-07-01,Northern Ireland,0,OWID_NIR
5302,2020-08-01,Northern Ireland,0,OWID_NIR
5303,2020-09-01,Northern Ireland,0,OWID_NIR
5304,2020-10-01,Northern Ireland,0,OWID_NIR
5305,2020-11-01,Northern Ireland,0,OWID_NIR
5306,2020-12-01,Northern Ireland,0,OWID_NIR
5307,2021-01-01,Northern Ireland,0,OWID_NIR
5308,2021-02-01,Northern Ireland,0,OWID_NIR
5309,2021-03-01,Northern Ireland,0,OWID_NIR
5310,2021-04-01,Northern Ireland,0,OWID_NIR
5311,2021-05-01,Northern Ireland,0,OWID_NIR
5312,2021-06-01,Northern Ireland,0,OWID_NIR
5313,2021-07-01,Northern Ireland,0,OWID_NIR
5314,2021-08-01,Northern Ireland,0,OWID_NIR
5315,2021-09-01,Northern Ireland,0,OWID_NIR
5316,2021-10-01,Northern Ireland,0,OWID_NIR
5317,2021-11-01,Northern Ireland,0,OWID_NIR
5318,2021-12-01,Northern Ireland,0,OWID_NIR
5319,2022-01-01,Northern Ireland,0,OWID_NIR
5320,2022-02-01,Northern Ireland,0,OWID_NIR
5321,2022-03-01,Northern Ireland,0,OWID_NIR
5322,2022-04-01,Northern Ireland,0,OWID_NIR
5323,2022-05-01,Northern Ireland,0,OWID_NIR
5324,2022-06-01,Northern Ireland,0,OWID_NIR
5325,2022-07-01,Northern Ireland,0,OWID_NIR
5326,2022-08-01,Northern Ireland,0,OWID_NIR
5327,2022-09-01,Northern Ireland,0,OWID_NIR
5328,2022-10-01,Northern Ireland,0,OWID_NIR
5329,2022-11-01,Northern Ireland,0,OWID_NIR
5330,2020-04-01,Northern Mariana Islands,0,MNP
5331,2020-05-01,Northern Mariana Islands,0,MNP
5332,2020-06-01,Northern Mariana Islands,0,MNP
5333,2020-07-01,Northern Mariana Islands,0,MNP
5334,2020-08-01,Northern Mariana Islands,0,MNP
5335,2020-09-01,Northern Mariana Islands,0,MNP
5336,2020-10-01,Northern Mariana Islands,0,MNP
5337,2020-11-01,Northern Mariana Islands,0,MNP
5338,2020-12-01,Northern Mariana Islands,0,MNP
5339,2021-01-01,Northern Mariana Islands,0,MNP
5340,2021-02-01,Northern Mariana Islands,0,MNP
5341,2021-03-01,Northern Mariana Islands,0,MNP
5342,2021-04-01,Northern Mariana Islands,0,MNP
5343,2021-05-01,Northern Mariana Islands,0,MNP
5344,2021-06-01,Northern Mariana Islands,0,MNP
5345,2021-07-01,Northern Mariana Islands,0,MNP
5346,2021-08-01,Northern Mariana Islands,0,MNP
5347,2021-09-01,Northern Mariana Islands,0,MNP
5348,2021-10-01,Northern Mariana Islands,0,MNP
5349,2021-11-01,Northern Mariana Islands,0,MNP
5350,2021-12-01,Northern Mariana Islands,0,MNP
5351,2020-02-01,Norway,0,NOR
5352,2020-03-01,Norway,234,NOR
5353,2020-04-01,Norway,4258,NOR
5354,2020-05-01,Norway,7048,NOR
5355,2020-06-01,Norway,7290,NOR
5356,2020-07-01,Norway,7854,NOR
5357,2020-08-01,Norway,8063,NOR
5358,2020-09-01,Norway,8001,NOR
5359,2020-10-01,Norway,8601,NOR
5360,2020-11-01,Norway,8983,NOR
5361,2020-12-01,Norway,12179,NOR
5362,2021-01-01,Norway,15756,NOR
5363,2021-02-01,Norway,16705,NOR
5364,2021-03-01,Norway,19951,NOR
5365,2021-04-01,Norway,21206,NOR
5366,2021-05-01,Norway,23980,NOR
5367,2021-06-01,Norway,23667,NOR
5368,2021-07-01,Norway,24697,NOR
5369,2021-08-01,Norway,25058,NOR
5370,2021-09-01,Norway,25105,NOR
5371,2021-10-01,Norway,27347,NOR
5372,2021-11-01,Norway,29248,NOR
5373,2021-12-01,Norway,36758,NOR
5374,2022-01-01,Norway,42863,NOR
5375,2022-02-01,Norway,42725,NOR
5376,2022-03-01,Norway,61767,NOR
5377,2022-04-01,Norway,82565,NOR
5378,2022-05-01,Norway,94844,NOR
5379,2022-06-01,Norway,97058,NOR
5380,2022-07-01,Norway,108432,NOR
5381,2022-08-01,Norway,118593,NOR
5382,2022-09-01,Norway,121007,NOR
5383,2022-10-01,Norway,128910,NOR
5384,2022-11-01,Norway,33904,NOR
5385,2020-01-01,Oceania,0,OWID_OCE
5386,2020-02-01,Oceania,0,OWID_OCE
5387,2020-03-01,Oceania,193,OWID_OCE
5388,2020-04-01,Oceania,2159,OWID_OCE
5389,2020-05-01,Oceania,3750,OWID_OCE
5390,2020-06-01,Oceania,3765,OWID_OCE
5391,2020-07-01,Oceania,4715,OWID_OCE
5392,2020-08-01,Oceania,13863,OWID_OCE
5393,2020-09-01,Oceania,25554,OWID_OCE
5394,2020-10-01,Oceania,29521,OWID_OCE
5395,2020-11-01,Oceania,29930,OWID_OCE
5396,2020-12-01,Oceania,32263,OWID_OCE
5397,2021-01-01,Oceania,33224,OWID_OCE
5398,2021-02-01,Oceania,30359,OWID_OCE
5399,2021-03-01,Oceania,34395,OWID_OCE
5400,2021-04-01,Oceania,35038,OWID_OCE
5401,2021-05-01,Oceania,38113,OWID_OCE
5402,2021-06-01,Oceania,37906,OWID_OCE
5403,2021-07-01,Oceania,42951,OWID_OCE
5404,2021-08-01,Oceania,56353,OWID_OCE
5405,2021-09-01,Oceania,75997,OWID_OCE
5406,2021-10-01,Oceania,104453,OWID_OCE
5407,2021-11-01,Oceania,119919,OWID_OCE
5408,2021-12-01,Oceania,135644,OWID_OCE
5409,2022-01-01,Oceania,159642,OWID_OCE
5410,2022-02-01,Oceania,200325,OWID_OCE
5411,2022-03-01,Oceania,261553,OWID_OCE
5412,2022-04-01,Oceania,298557,OWID_OCE
5413,2022-05-01,Oceania,352635,OWID_OCE
5414,2022-06-01,Oceania,388983,OWID_OCE
5415,2022-07-01,Oceania,460039,OWID_OCE
5416,2022-08-01,Oceania,544099,OWID_OCE
5417,2022-09-01,Oceania,580689,OWID_OCE
5418,2022-10-01,Oceania,630547,OWID_OCE
5419,2022-11-01,Oceania,165459,OWID_OCE
5420,2020-02-01,Oman,0,OMN
5421,2020-03-01,Oman,1,OMN
5422,2020-04-01,Oman,164,OMN
5423,2020-05-01,Oman,774,OMN
5424,2020-06-01,Oman,3322,OMN
5425,2020-07-01,Oman,9199,OMN
5426,2020-08-01,Oman,17484,OMN
5427,2020-09-01,Oman,24157,OMN
5428,2020-10-01,Oman,33509,OMN
5429,2020-11-01,Oman,40180,OMN
5430,2020-12-01,Oman,45626,OMN
5431,2021-01-01,Oman,46892,OMN
5432,2021-02-01,Oman,43254,OMN
5433,2021-03-01,Oman,50127,OMN
5434,2021-04-01,Oman,55194,OMN
5435,2021-05-01,Oman,67753,OMN
5436,2021-06-01,Oman,78809,OMN
5437,2021-07-01,Oman,108177,OMN
5438,2021-08-01,Oman,123486,OMN
5439,2021-09-01,Oman,122609,OMN
5440,2021-10-01,Oman,127238,OMN
5441,2021-11-01,Oman,123381,OMN
5442,2021-12-01,Oman,127515,OMN
5443,2022-01-01,Oman,127834,OMN
5444,2022-02-01,Oman,117762,OMN
5445,2022-03-01,Oman,131730,OMN
5446,2022-04-01,Oman,127663,OMN
5447,2022-05-01,Oman,132039,OMN
5448,2022-06-01,Oman,133320,OMN
5449,2022-07-01,Oman,143468,OMN
5450,2022-08-01,Oman,143468,OMN
5451,2022-09-01,Oman,138840,OMN
5452,2022-10-01,Oman,143468,OMN
5453,2022-11-01,Oman,37024,OMN
5454,2020-02-01,Pakistan,0,PAK
5455,2020-03-01,Pakistan,154,PAK
5456,2020-04-01,Pakistan,4893,PAK
5457,2020-05-01,Pakistan,28177,PAK
5458,2020-06-01,Pakistan,88853,PAK
5459,2020-07-01,Pakistan,166284,PAK
5460,2020-08-01,Pakistan,190801,PAK
5461,2020-09-01,Pakistan,191953,PAK
5462,2020-10-01,Pakistan,205956,PAK
5463,2020-11-01,Pakistan,220356,PAK
5464,2020-12-01,Pakistan,282857,PAK
5465,2021-01-01,Pakistan,340044,PAK
5466,2021-02-01,Pakistan,345787,PAK
5467,2021-03-01,Pakistan,423884,PAK
5468,2021-04-01,Pakistan,483568,PAK
5469,2021-05-01,Pakistan,607790,PAK
5470,2021-06-01,Pakistan,652950,PAK
5471,2021-07-01,Pakistan,706360,PAK
5472,2021-08-01,Pakistan,762265,PAK
5473,2021-09-01,Pakistan,809054,PAK
5474,2021-10-01,Pakistan,874887,PAK
5475,2021-11-01,Pakistan,858471,PAK
5476,2021-12-01,Pakistan,894389,PAK
5477,2022-01-01,Pakistan,900686,PAK
5478,2022-02-01,Pakistan,835056,PAK
5479,2022-03-01,Pakistan,939614,PAK
5480,2022-04-01,Pakistan,910936,PAK
5481,2022-05-01,Pakistan,941640,PAK
5482,2022-06-01,Pakistan,911505,PAK
5483,2022-07-01,Pakistan,943687,PAK
5484,2022-08-01,Pakistan,946661,PAK
5485,2022-09-01,Pakistan,918047,PAK
5486,2022-10-01,Pakistan,949211,PAK
5487,2022-11-01,Pakistan,245015,PAK
5488,2021-08-01,Palau,0,PLW
5489,2021-09-01,Palau,0,PLW
5490,2021-10-01,Palau,0,PLW
5491,2021-11-01,Palau,0,PLW
5492,2021-12-01,Palau,0,PLW
5493,2022-01-01,Palau,0,PLW
5494,2022-02-01,Palau,83,PLW
5495,2022-03-01,Palau,186,PLW
5496,2022-04-01,Palau,180,PLW
5497,2022-05-01,Palau,186,PLW
5498,2022-06-01,Palau,180,PLW
5499,2022-07-01,Palau,186,PLW
5500,2022-08-01,Palau,186,PLW
5501,2022-09-01,Palau,180,PLW
5502,2022-10-01,Palau,204,PLW
5503,2022-11-01,Palau,56,PLW
5504,2020-03-01,Palestine,6,PSE
5505,2020-04-01,Palestine,51,PSE
5506,2020-05-01,Palestine,71,PSE
5507,2020-06-01,Palestine,99,PSE
5508,2020-07-01,Palestine,1465,PSE
5509,2020-08-01,Palestine,3524,PSE
5510,2020-09-01,Palestine,6972,PSE
5511,2020-10-01,Palestine,12450,PSE
5512,2020-11-01,Palestine,17527,PSE
5513,2020-12-01,Palestine,32756,PSE
5514,2021-01-01,Palestine,51826,PSE
5515,2021-02-01,Palestine,54177,PSE
5516,2021-03-01,Palestine,72142,PSE
5517,2021-04-01,Palestine,88650,PSE
5518,2021-05-01,Palestine,105644,PSE
5519,2021-06-01,Palestine,106119,PSE
5520,2021-07-01,Palestine,111171,PSE
5521,2021-08-01,Palestine,112568,PSE
5522,2021-09-01,Palestine,116264,PSE
5523,2021-10-01,Palestine,139571,PSE
5524,2021-11-01,Palestine,142476,PSE
5525,2021-12-01,Palestine,150521,PSE
5526,2022-01-01,Palestine,155295,PSE
5527,2022-02-01,Palestine,148047,PSE
5528,2022-03-01,Palestine,173924,PSE
5529,2022-04-01,Palestine,169681,PSE
5530,2022-05-01,Palestine,175406,PSE
5531,2022-06-01,Palestine,169800,PSE
5532,2022-07-01,Palestine,175627,PSE
5533,2022-08-01,Palestine,176436,PSE
5534,2022-09-01,Palestine,171186,PSE
5535,2022-10-01,Palestine,176925,PSE
5536,2022-11-01,Palestine,45664,PSE
5537,2020-03-01,Panama,136,PAN
5538,2020-04-01,Panama,3087,PAN
5539,2020-05-01,Panama,8266,PAN
5540,2020-06-01,Panama,14003,PAN
5541,2020-07-01,Panama,31805,PAN
5542,2020-08-01,Panama,54469,PAN
5543,2020-09-01,Panama,65935,PAN
5544,2020-10-01,Panama,78854,PAN
5545,2020-11-01,Panama,86505,PAN
5546,2020-12-01,Panama,108008,PAN
5547,2021-01-01,Panama,146057,PAN
5548,2021-02-01,Panama,157230,PAN
5549,2021-03-01,Panama,186048,PAN
5550,2021-04-01,Panama,185333,PAN
5551,2021-05-01,Panama,195370,PAN
5552,2021-06-01,Panama,193616,PAN
5553,2021-07-01,Panama,207126,PAN
5554,2021-08-01,Panama,215702,PAN
5555,2021-09-01,Panama,214495,PAN
5556,2021-10-01,Panama,225774,PAN
5557,2021-11-01,Panama,220300,PAN
5558,2021-12-01,Panama,229235,PAN
5559,2022-01-01,Panama,233720,PAN
5560,2022-02-01,Panama,222490,PAN
5561,2022-03-01,Panama,252349,PAN
5562,2022-04-01,Panama,245332,PAN
5563,2022-05-01,Panama,254590,PAN
5564,2022-06-01,Panama,249336,PAN
5565,2022-07-01,Panama,260081,PAN
5566,2022-08-01,Panama,261713,PAN
5567,2022-09-01,Panama,254564,PAN
5568,2022-10-01,Panama,263635,PAN
5569,2022-11-01,Panama,68072,PAN
5570,2020-03-01,Papua New Guinea,0,PNG
5571,2020-04-01,Papua New Guinea,0,PNG
5572,2020-05-01,Papua New Guinea,0,PNG
5573,2020-06-01,Papua New Guinea,0,PNG
5574,2020-07-01,Papua New Guinea,5,PNG
5575,2020-08-01,Papua New Guinea,104,PNG
5576,2020-09-01,Papua New Guinea,179,PNG
5577,2020-10-01,Papua New Guinea,217,PNG
5578,2020-11-01,Papua New Guinea,210,PNG
5579,2020-12-01,Papua New Guinea,249,PNG
5580,2021-01-01,Papua New Guinea,279,PNG
5581,2021-02-01,Papua New Guinea,274,PNG
5582,2021-03-01,Papua New Guinea,892,PNG
5583,2021-04-01,Papua New Guinea,2465,PNG
5584,2021-05-01,Papua New Guinea,4303,PNG
5585,2021-06-01,Papua New Guinea,5030,PNG
5586,2021-07-01,Papua New Guinea,5668,PNG
5587,2021-08-01,Papua New Guinea,5952,PNG
5588,2021-09-01,Papua New Guinea,6183,PNG
5589,2021-10-01,Papua New Guinea,8913,PNG
5590,2021-11-01,Papua New Guinea,13764,PNG
5591,2021-12-01,Papua New Guinea,17934,PNG
5592,2022-01-01,Papua New Guinea,18426,PNG
5593,2022-02-01,Papua New Guinea,17279,PNG
5594,2022-03-01,Papua New Guinea,19810,PNG
5595,2022-04-01,Papua New Guinea,19397,PNG
5596,2022-05-01,Papua New Guinea,20177,PNG
5597,2022-06-01,Papua New Guinea,19726,PNG
5598,2022-07-01,Papua New Guinea,20526,PNG
5599,2022-08-01,Papua New Guinea,20567,PNG
5600,2022-09-01,Papua New Guinea,19928,PNG
5601,2022-10-01,Papua New Guinea,20708,PNG
5602,2022-11-01,Papua New Guinea,5344,PNG
5603,2020-03-01,Paraguay,29,PRY
5604,2020-04-01,Paraguay,210,PRY
5605,2020-05-01,Paraguay,329,PRY
5606,2020-06-01,Paraguay,372,PRY
5607,2020-07-01,Paraguay,919,PRY
5608,2020-08-01,Paraguay,4682,PRY
5609,2020-09-01,Paraguay,17590,PRY
5610,2020-10-01,Paraguay,35757,PRY
5611,2020-11-01,Paraguay,47568,PRY
5612,2020-12-01,Paraguay,62415,PRY
5613,2021-01-01,Paraguay,77326,PRY
5614,2021-02-01,Paraguay,82683,PRY
5615,2021-03-01,Paraguay,111906,PRY
5616,2021-04-01,Paraguay,155976,PRY
5617,2021-05-01,Paraguay,239992,PRY
5618,2021-06-01,Paraguay,332453,PRY
5619,2021-07-01,Paraguay,438095,PRY
5620,2021-08-01,Paraguay,478778,PRY
5621,2021-09-01,Paraguay,482465,PRY
5622,2021-10-01,Paraguay,502769,PRY
5623,2021-11-01,Paraguay,489633,PRY
5624,2021-12-01,Paraguay,512668,PRY
5625,2022-01-01,Paraguay,521935,PRY
5626,2022-02-01,Paraguay,502584,PRY
5627,2022-03-01,Paraguay,575240,PRY
5628,2022-04-01,Paraguay,562779,PRY
5629,2022-05-01,Paraguay,585259,PRY
5630,2022-06-01,Paraguay,568042,PRY
5631,2022-07-01,Paraguay,591270,PRY
5632,2022-08-01,Paraguay,600406,PRY
5633,2022-09-01,Paraguay,586266,PRY
5634,2022-10-01,Paraguay,607473,PRY
5635,2022-11-01,Paraguay,156833,PRY
5636,2020-03-01,Peru,870,PER
5637,2020-04-01,Peru,50648,PER
5638,2020-05-01,Peru,388541,PER
5639,2020-06-01,Peru,894208,PER
5640,2020-07-01,Peru,1458928,PER
5641,2020-08-01,Peru,2035558,PER
5642,2020-09-01,Peru,2357120,PER
5643,2020-10-01,Peru,2621955,PER
5644,2020-11-01,Peru,2641831,PER
5645,2020-12-01,Peru,2826975,PER
5646,2021-01-01,Peru,3017939,PER
5647,2021-02-01,Peru,3167553,PER
5648,2021-03-01,Peru,4125135,PER
5649,2021-04-01,Peru,4662915,PER
5650,2021-05-01,Peru,5473329,PER
5651,2021-06-01,Peru,5665975,PER
5652,2021-07-01,Peru,6037147,PER
5653,2021-08-01,Peru,6120671,PER
5654,2021-09-01,Peru,5966248,PER
5655,2021-10-01,Peru,6194823,PER
5656,2021-11-01,Peru,6020950,PER
5657,2021-12-01,Peru,6261371,PER
5658,2022-01-01,Peru,6316726,PER
5659,2022-02-01,Peru,5837201,PER
5660,2022-03-01,Peru,6560056,PER
5661,2022-04-01,Peru,6377503,PER
5662,2022-05-01,Peru,6604033,PER
5663,2022-06-01,Peru,6400760,PER
5664,2022-07-01,Peru,6628883,PER
5665,2022-08-01,Peru,6667375,PER
5666,2022-09-01,Peru,6486583,PER
5667,2022-10-01,Peru,6721370,PER
5668,2022-11-01,Peru,1736448,PER
5669,2020-01-01,Philippines,0,PHL
5670,2020-02-01,Philippines,28,PHL
5671,2020-03-01,Philippines,669,PHL
5672,2020-04-01,Philippines,10091,PHL
5673,2020-05-01,Philippines,24374,PHL
5674,2020-06-01,Philippines,33051,PHL
5675,2020-07-01,Philippines,50594,PHL
5676,2020-08-01,Philippines,82571,PHL
5677,2020-09-01,Philippines,136916,PHL
5678,2020-10-01,Philippines,200958,PHL
5679,2020-11-01,Philippines,235252,PHL
5680,2020-12-01,Philippines,273745,PHL
5681,2021-01-01,Philippines,305617,PHL
5682,2021-02-01,Philippines,324542,PHL
5683,2021-03-01,Philippines,396865,PHL
5684,2021-04-01,Philippines,462083,PHL
5685,2021-05-01,Philippines,593586,PHL
5686,2021-06-01,Philippines,689890,PHL
5687,2021-07-01,Philippines,817272,PHL
5688,2021-08-01,Philippines,947164,PHL
5689,2021-09-01,Philippines,1077433,PHL
5690,2021-10-01,Philippines,1257748,PHL
5691,2021-11-01,Philippines,1378039,PHL
5692,2021-12-01,Philippines,1561266,PHL
5693,2022-01-01,Philippines,1636998,PHL
5694,2022-02-01,Philippines,1545220,PHL
5695,2022-03-01,Philippines,1793324,PHL
5696,2022-04-01,Philippines,1796139,PHL
